sampleID	family_number	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy	marker_lineage	number_genomes	number_markers	number_marker_sets	completeness	contamination	strain_heterogeneity	genome_size_bp	number_ambiguous_bases	number_scaffolds	number_contigs	n50_scaffolds	n50_contigs	mean_scaffold_length_bp	mean_contig_length_bp	longest_scaffold_bp	longest_contig_bp	gc	gc_std_scaffolds_1kbp	coding_density	translation_table	number_predicted_genes	x0	x1	x2	x3	x4	x5	genome	parent	class	order	family	genus	species
USHLN195	4029	contig00004	contig00004 len=322386 cov=27.5 corr=0 origname=NODE_4_length_322386_cov_27.516537_pilon sw=shovill-spades/1.1.0 date=20220829	LAP	RiPPs	NA	NA	g__Bacillus (UID902)	44	1171	324	99.07	0.05	0	5238253	0	51	51	618267	618267	102710	102710	2381181	2381181	35.1	5.1	84.49	11	5269	4	1166	1	0	0	0	Isolate assembled genome	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A cereus
USMM074	4029	contig00006	contig00006 len=249846 cov=26.4 corr=0 origname=NODE_6_length_249846_cov_26.398454_pilon sw=shovill-spades/1.1.0 date=20221108	LAP	RiPPs	NA	NA	g__Bacillus (UID901)	46	1082	303	99.01	0.5	0	5874048	0	127	127	269186	269186	46252	46252	1049521	1049521	35.2	3.92	84.93	11	6103	3	1077	2	0	0	0	Isolate assembled genome	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A cereus_AG
USMM075	4029	contig00003	contig00003 len=407976 cov=32.8 corr=0 origname=NODE_3_length_407976_cov_32.789886_pilon sw=shovill-spades/1.1.0 date=20221108	LAP	RiPPs	NA	NA	g__Bacillus (UID901)	46	1082	303	99.01	0.56	33.33	5876333	0	147	147	269186	269186	39975	39975	773880	773880	35.2	3.85	84.93	11	6118	3	1076	3	0	0	0	Isolate assembled genome	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A cereus_AG
USMM086	4029	contig00016	contig00016 len=145931 cov=28.2 corr=0 origname=NODE_16_length_145931_cov_28.176306_pilon sw=shovill-spades/1.1.0 date=20221108	LAP	RiPPs	NA	NA	g__Bacillus (UID901)	46	1082	303	99.21	0.22	0	5807185	0	165	165	267355	267355	35195	35195	597467	597467	34.9	4.05	83.37	11	5875	4	1076	2	0	0	0	Isolate assembled genome	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis
USMM087	4029	contig00017	contig00017 len=145931 cov=25.5 corr=0 origname=NODE_17_length_145931_cov_25.473851_pilon sw=shovill-spades/1.1.0 date=20221108	LAP	RiPPs	NA	NA	g__Bacillus (UID901)	46	1082	303	99.21	0.22	0	5808627	0	177	177	244815	244815	32817	32817	433338	433338	34.9	3.88	83.37	11	5889	4	1076	2	0	0	0	Isolate assembled genome	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis
USMM088	4029	contig00009	contig00009 len=227110 cov=20.1 corr=0 origname=NODE_9_length_227110_cov_20.118093_pilon sw=shovill-spades/1.1.0 date=20221108	LAP	RiPPs	NA	NA	g__Bacillus (UID901)	46	1082	303	99.34	0.95	8.33	6625669	0	151	151	349600	349600	43878	43878	967892	967892	34.8	3.98	83.41	11	6870	2	1068	12	0	0	0	Isolate assembled genome	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_S
USMM091	4029	contig00004	contig00004 len=586120 cov=36.8 corr=1 origname=NODE_4_length_586120_cov_36.836008_pilon sw=shovill-spades/1.1.0 date=20221108	LAP	RiPPs	NA	NA	g__Bacillus (UID901)	46	1082	303	99.34	0.38	0	5722774	0	140	140	380056	380056	40876	40876	692537	692537	35	4.04	82.42	11	5763	2	1075	5	0	0	0	Isolate assembled genome	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A toyonensis
USMM093	4029	contig00004	contig00004 len=586120 cov=26.6 corr=0 origname=NODE_4_length_586120_cov_26.578112_pilon sw=shovill-spades/1.1.0 date=20221108	LAP	RiPPs	NA	NA	g__Bacillus (UID901)	46	1082	303	99.34	0.38	0	5765440	0	155	155	434940	434940	37196	37196	706818	706818	35	4.09	82.43	11	5830	2	1075	5	0	0	0	Isolate assembled genome	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A toyonensis
USHLN152	4034	contig00017	contig00017 len=101905 cov=42.1 corr=0 origname=NODE_17_length_101905_cov_42.112020_pilon sw=shovill-spades/1.1.0 date=20220828	ranthipeptide	RiPPs	NA	NA	g__Bacillus (UID901)	46	1082	303	99.34	0.91	9.09	6275249	0	151	151	250264	250264	41557	41557	968890	968890	34.9	3.88	83.16	11	6411	2	1069	11	0	0	0	Isolate assembled genome	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_S
USMM088	4034	contig00019	contig00019 len=101905 cov=29.8 corr=0 origname=NODE_19_length_101905_cov_29.753718_pilon sw=shovill-spades/1.1.0 date=20221108	ranthipeptide	RiPPs	NA	NA	g__Bacillus (UID901)	46	1082	303	99.34	0.95	8.33	6625669	0	151	151	349600	349600	43878	43878	967892	967892	34.8	3.98	83.41	11	6870	2	1068	12	0	0	0	Isolate assembled genome	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_S
USHLN152	4035	contig00020	contig00020 len=62727 cov=28.9 corr=0 origname=NODE_20_length_62727_cov_28.940127_pilon sw=shovill-spades/1.1.0 date=20220828	RRE-containing	RiPPs	NA	NA	g__Bacillus (UID901)	46	1082	303	99.34	0.91	9.09	6275249	0	151	151	250264	250264	41557	41557	968890	968890	34.9	3.88	83.16	11	6411	2	1069	11	0	0	0	Isolate assembled genome	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_S
USMM088	4035	contig00022	contig00022 len=62727 cov=21.9 corr=0 origname=NODE_22_length_62727_cov_21.850693_pilon sw=shovill-spades/1.1.0 date=20221108	RRE-containing	RiPPs	NA	NA	g__Bacillus (UID901)	46	1082	303	99.34	0.95	8.33	6625669	0	151	151	349600	349600	43878	43878	967892	967892	34.8	3.98	83.41	11	6870	2	1068	12	0	0	0	Isolate assembled genome	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_S
USHLN152	4036	contig00036	contig00036 len=16984 cov=47.3 corr=0 origname=NODE_36_length_16984_cov_47.294790_pilon sw=shovill-spades/1.1.0 date=20220828	RiPP-like	RiPPs	NA	NA	g__Bacillus (UID901)	46	1082	303	99.34	0.91	9.09	6275249	0	151	151	250264	250264	41557	41557	968890	968890	34.9	3.88	83.16	11	6411	2	1069	11	0	0	0	Isolate assembled genome	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_S
USMM088	4036	contig00035	contig00035 len=16984 cov=36.1 corr=0 origname=NODE_35_length_16984_cov_36.064541_pilon sw=shovill-spades/1.1.0 date=20221108	RiPP-like	RiPPs	NA	NA	g__Bacillus (UID901)	46	1082	303	99.34	0.95	8.33	6625669	0	151	151	349600	349600	43878	43878	967892	967892	34.8	3.98	83.41	11	6870	2	1068	12	0	0	0	Isolate assembled genome	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_S
SRR16695303_bins3.2	4083	k119_38668	k119_38668	redox-cofactor	RiPPs	NA	NA	f__Enterobacteriaceae (UID5054)	223	876	305	98.26	0.57	33.33	4087541	0	383	383	19553	19553	10672	10672	79280	79280	58.4	2.2	88.99	11	3952	10	863	3	0	0	0	Metagenome assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea dispersa
USHLN158	4083	contig00002	contig00002 len=697347 cov=28.8 corr=0 origname=NODE_2_length_697347_cov_28.838989_pilon sw=shovill-spades/1.1.0 date=20220828	redox-cofactor	RiPPs	NA	NA	f__Enterobacteriaceae (UID5054)	223	876	305	99.98	0.16	0	4923297	0	58	58	642604	642604	84884	84884	726185	726185	57.6	1.64	87.86	11	4530	1	874	1	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea dispersa
USHLN159	4083	contig00001	contig00001 len=697280 cov=29.8 corr=0 origname=NODE_1_length_697280_cov_29.786517_pilon sw=shovill-spades/1.1.0 date=20220828	redox-cofactor	RiPPs	NA	NA	f__Enterobacteriaceae (UID5054)	223	876	305	99.98	0.16	0	4925942	0	77	77	623820	623820	63973	63973	697280	697280	57.6	1.81	87.8	11	4532	1	874	1	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea dispersa
USHLN160	4083	contig00001	contig00001 len=697172 cov=42.1 corr=0 origname=NODE_1_length_697172_cov_42.145600_pilon sw=shovill-spades/1.1.0 date=20220828	redox-cofactor	RiPPs	NA	NA	f__Enterobacteriaceae (UID5054)	223	876	305	99.98	0.16	0	4924596	0	66	66	623820	623820	74615	74615	697172	697172	57.6	1.78	87.84	11	4532	1	874	1	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea dispersa
USHLN162	4083	contig00002	contig00002 len=697280 cov=31.2 corr=0 origname=NODE_2_length_697280_cov_31.214637_pilon sw=shovill-spades/1.1.0 date=20220829	redox-cofactor	RiPPs	NA	NA	f__Enterobacteriaceae (UID5054)	223	876	305	99.98	0.16	0	4923192	0	56	56	668929	668929	87914	87914	726185	726185	57.6	1.93	87.85	11	4527	1	874	1	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea dispersa
USHLN164	4083	contig00001	contig00001 len=697239 cov=35.7 corr=0 origname=NODE_1_length_697239_cov_35.726577_pilon sw=shovill-spades/1.1.0 date=20220829	redox-cofactor	RiPPs	NA	NA	f__Enterobacteriaceae (UID5054)	223	876	305	99.98	0.16	0	4924340	0	65	65	623820	623820	75759	75759	697239	697239	57.6	1.45	87.86	11	4538	1	874	1	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea dispersa
USHLN199	4083	contig00001	contig00001 len=697604 cov=31.4 corr=0 origname=NODE_1_length_697604_cov_31.413915_pilon sw=shovill-spades/1.1.0 date=20220829	redox-cofactor	RiPPs	NA	NA	f__Enterobacteriaceae (UID5054)	223	876	305	99.98	0.16	0	4923327	0	59	59	623820	623820	83446	83446	697604	697604	57.6	2.04	87.87	11	4534	1	874	1	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea dispersa
USHLN200	4083	contig00001	contig00001 len=697596 cov=35.9 corr=0 origname=NODE_1_length_697596_cov_35.860403_pilon sw=shovill-spades/1.1.0 date=20220829	redox-cofactor	RiPPs	NA	NA	f__Enterobacteriaceae (UID5054)	223	876	305	99.98	0.16	0	4925604	0	72	72	642559	642559	68411	68411	697596	697596	57.6	1.68	87.83	11	4534	1	874	1	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea dispersa
VD24	4083	contig00002	contig00002 len=202231 cov=3.9 corr=133 origname=NODE_2_length_202231_cov_3.873615_pilon sw=shovill-spades/1.1.0 date=20220627	redox-cofactor	RiPPs	NA	NA	f__Enterobacteriaceae (UID5054)	223	876	305	99.98	0.77	40	4863477	0	137	137	108579	108579	35499	35499	287508	287508	57.6	2.37	87.68	11	4539	1	870	5	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea dispersa
VD30	4083	contig00009	contig00009 len=203244 cov=6.1 corr=0 origname=NODE_9_length_203244_cov_6.104469_pilon sw=shovill-spades/1.1.0 date=20220627	redox-cofactor	RiPPs	NA	NA	f__Enterobacteriaceae (UID5054)	223	876	305	99.98	0.44	33.33	4925377	0	131	131	208647	208647	37598	37598	386674	386674	57.5	4.36	87.56	11	4575	1	872	3	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea dispersa
VD33	4083	contig00001	contig00001 len=244905 cov=4.3 corr=208 origname=NODE_1_length_244905_cov_4.301943_pilon sw=shovill-spades/1.1.0 date=20220627	redox-cofactor	RiPPs	NA	NA	f__Enterobacteriaceae (UID5054)	223	876	305	99.98	0.41	0	5015363	0	175	175	112433	112433	28659	28659	244905	244905	57.5	3.88	87.4	11	4701	1	872	3	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea dispersa
AS031	4088	contig00001	contig00001 len=1650167 cov=36.6 corr=0 origname=NODE_1_length_1650167_cov_36.642090_pilon sw=shovill-spades/1.1.0 date=20220624	thiopeptide	RiPPs	NA	NA	f__Enterobacteriaceae (UID5054)	223	876	305	99.28	0.33	0	3968840	0	55	55	470326	470326	72160	72160	1650167	1650167	56.4	5.07	87.7	11	3646	3	872	1	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea eucrina
AS085	4088	contig00001	contig00001 len=1268095 cov=36.3 corr=0 origname=NODE_1_length_1268095_cov_36.264427_pilon sw=shovill-spades/1.1.0 date=20220624	thiopeptide	RiPPs	NA	NA	f__Enterobacteriaceae (UID5054)	223	875	305	100	0.58	0	4866969	0	89	89	424945	424945	54685	54685	1268095	1268095	55.2	1.53	86.55	11	4504	0	870	5	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea agglomerans
AS126	4088	contig00001	contig00001 len=1774414 cov=36.7 corr=0 origname=NODE_1_length_1774414_cov_36.714546_pilon sw=shovill-spades/1.1.0 date=20220624	thiopeptide	RiPPs	NA	NA	f__Enterobacteriaceae (UID5054)	223	876	305	99.28	0.33	0	3844711	0	79	79	407278	407278	48667	48667	1774414	1774414	56	1.91	87.54	11	3557	3	872	1	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea eucrina_A
AS129	4088	contig00001	contig00001 len=2129047 cov=36.9 corr=0 origname=NODE_1_length_2129047_cov_36.917381_pilon sw=shovill-spades/1.1.0 date=20220624	thiopeptide	RiPPs	NA	NA	f__Enterobacteriaceae (UID5054)	223	875	305	100	0.19	0	4887144	0	70	70	649680	649680	69816	69816	2129047	2129047	55.1	1.42	86.5	11	4494	0	873	2	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea agglomerans
AS139	4088	contig00005	contig00005 len=403390 cov=38.8 corr=0 origname=NODE_5_length_403390_cov_38.784601_pilon sw=shovill-spades/1.1.0 date=20220624	thiopeptide	RiPPs	NA	NA	f__Enterobacteriaceae (UID5054)	223	875	305	100	0.44	0	4828431	0	89	89	432218	432218	54252	54252	1049147	1049147	55	1.19	86.66	11	4436	0	871	4	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea agglomerans
AS142	4088	contig00001	contig00001 len=1009145 cov=38.2 corr=0 origname=NODE_1_length_1009145_cov_38.210184_pilon sw=shovill-spades/1.1.0 date=20220624	thiopeptide	RiPPs	NA	NA	f__Enterobacteriaceae (UID5054)	223	875	305	100	0.3	0	4699479	0	62	62	303619	303619	75798	75798	1009145	1009145	54.3	2.39	85.65	11	4387	0	872	3	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	NA
HN003	4088	contig00008	contig00008 len=306061 cov=34.1 corr=0 origname=NODE_8_length_306061_cov_34.066419_pilon sw=shovill-spades/1.1.0 date=20220624	thiopeptide	RiPPs	NA	NA	f__Enterobacteriaceae (UID5054)	223	875	305	100	0.68	0	5071515	0	75	75	348912	348912	67620	67620	538138	538138	54.9	2.53	86.03	11	4728	0	870	5	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea agglomerans
HN019	4088	contig00001	contig00001 len=2243839 cov=28.7 corr=0 origname=NODE_1_length_2243839_cov_28.712935_pilon sw=shovill-spades/1.1.0 date=20220624	thiopeptide	RiPPs	NA	NA	f__Enterobacteriaceae (UID5054)	223	875	305	100	0.49	0	4739213	0	64	64	567183	567183	74050	74050	2243839	2243839	54.3	1.31	86.45	11	4407	0	869	6	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea eucalypti
HN022	4088	contig00001	contig00001 len=1575888 cov=26.2 corr=0 origname=NODE_1_length_1575888_cov_26.158552_pilon sw=shovill-spades/1.1.0 date=20220624	thiopeptide	RiPPs	NA	NA	f__Enterobacteriaceae (UID5054)	223	875	305	100	0.36	0	4939142	0	73	73	539596	539596	67659	67659	1575888	1575888	55.1	2.55	86.39	11	4555	0	872	3	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea agglomerans
SRR16695303_bins3.2	4088	k119_25440	k119_25440	thiopeptide	RiPPs	NA	NA	f__Enterobacteriaceae (UID5054)	223	876	305	98.26	0.57	33.33	4087541	0	383	383	19553	19553	10672	10672	79280	79280	58.4	2.2	88.99	11	3952	10	863	3	0	0	0	Metagenome assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea dispersa
USHLN010	4088	contig00001	contig00001 len=2577902 cov=37.5 corr=0 origname=NODE_1_length_2577902_cov_37.452653_pilon sw=shovill-spades/1.1.0 date=20221107	thiopeptide	RiPPs	NA	NA	f__Enterobacteriaceae (UID5054)	223	874	305	99.67	0.55	0	4926074	0	41	41	2577902	2577902	120148	120148	2577902	2577902	52.9	1.58	87.15	11	4428	1	868	5	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Rouxiella	Rouxiella badensis
USHLN148	4088	contig00002	contig00002 len=906367 cov=44.2 corr=0 origname=NODE_2_length_906367_cov_44.212753_pilon sw=shovill-spades/1.1.0 date=20221107	thiopeptide	RiPPs	NA	NA	f__Enterobacteriaceae (UID5054)	223	875	305	100	0.55	0	4598558	0	50	50	582520	582520	91971	91971	1253094	1253094	57	1.21	86.97	11	4222	0	871	4	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea anthophila
USHLN158	4088	contig00004	contig00004 len=642604 cov=32.3 corr=0 origname=NODE_4_length_642604_cov_32.285136_pilon sw=shovill-spades/1.1.0 date=20220828	thiopeptide	RiPPs	NA	NA	f__Enterobacteriaceae (UID5054)	223	876	305	99.98	0.16	0	4923297	0	58	58	642604	642604	84884	84884	726185	726185	57.6	1.64	87.86	11	4530	1	874	1	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea dispersa
USHLN159	4088	contig00005	contig00005 len=592621 cov=31.3 corr=0 origname=NODE_5_length_592621_cov_31.292628_pilon sw=shovill-spades/1.1.0 date=20220828	thiopeptide	RiPPs	NA	NA	f__Enterobacteriaceae (UID5054)	223	876	305	99.98	0.16	0	4925942	0	77	77	623820	623820	63973	63973	697280	697280	57.6	1.81	87.8	11	4532	1	874	1	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea dispersa
USHLN160	4088	contig00005	contig00005 len=592313 cov=45.2 corr=0 origname=NODE_5_length_592313_cov_45.150381_pilon sw=shovill-spades/1.1.0 date=20220828	thiopeptide	RiPPs	NA	NA	f__Enterobacteriaceae (UID5054)	223	876	305	99.98	0.16	0	4924596	0	66	66	623820	623820	74615	74615	697172	697172	57.6	1.78	87.84	11	4532	1	874	1	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea dispersa
USHLN162	4088	contig00005	contig00005 len=642903 cov=34.9 corr=0 origname=NODE_5_length_642903_cov_34.888020_pilon sw=shovill-spades/1.1.0 date=20220829	thiopeptide	RiPPs	NA	NA	f__Enterobacteriaceae (UID5054)	223	876	305	99.98	0.16	0	4923192	0	56	56	668929	668929	87914	87914	726185	726185	57.6	1.93	87.85	11	4527	1	874	1	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea dispersa
USHLN164	4088	contig00005	contig00005 len=592583 cov=39.9 corr=0 origname=NODE_5_length_592583_cov_39.913387_pilon sw=shovill-spades/1.1.0 date=20220829	thiopeptide	RiPPs	NA	NA	f__Enterobacteriaceae (UID5054)	223	876	305	99.98	0.16	0	4924340	0	65	65	623820	623820	75759	75759	697239	697239	57.6	1.45	87.86	11	4538	1	874	1	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea dispersa
USHLN198	4088	contig00002	contig00002 len=831230 cov=30.2 corr=0 origname=NODE_2_length_831230_cov_30.165554_pilon sw=shovill-spades/1.1.0 date=20220829	thiopeptide	RiPPs	NA	NA	f__Enterobacteriaceae (UID5054)	223	874	303	100	0.08	0	4741463	0	67	67	426638	426638	70768	70768	1321322	1321322	53.5	1.53	86.43	11	4404	0	873	1	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea ananatis
USHLN199	4088	contig00005	contig00005 len=592635 cov=33.3 corr=0 origname=NODE_5_length_592635_cov_33.305620_pilon sw=shovill-spades/1.1.0 date=20220829	thiopeptide	RiPPs	NA	NA	f__Enterobacteriaceae (UID5054)	223	876	305	99.98	0.16	0	4923327	0	59	59	623820	623820	83446	83446	697604	697604	57.6	2.04	87.87	11	4534	1	874	1	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea dispersa
USHLN200	4088	contig00004	contig00004 len=642559 cov=38.0 corr=0 origname=NODE_4_length_642559_cov_37.982397_pilon sw=shovill-spades/1.1.0 date=20220829	thiopeptide	RiPPs	NA	NA	f__Enterobacteriaceae (UID5054)	223	876	305	99.98	0.16	0	4925604	0	72	72	642559	642559	68411	68411	697596	697596	57.6	1.68	87.83	11	4534	1	874	1	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea dispersa
USHLN260	4088	contig00001	contig00001 len=739213 cov=46.4 corr=0 origname=NODE_1_length_739213_cov_46.380908_pilon sw=shovill-spades/1.1.0 date=20221107	thiopeptide	RiPPs	NA	NA	f__Enterobacteriaceae (UID5054)	223	876	305	100	0.31	0	4894525	0	74	74	462867	462867	66142	66142	739213	739213	56.8	5.04	87.69	11	4446	0	873	3	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Erwinia	Erwinia aphidicola
USHLN279	4088	contig00003	contig00003 len=417777 cov=39.6 corr=0 origname=NODE_3_length_417777_cov_39.596920_pilon sw=shovill-spades/1.1.0 date=20220829	thiopeptide	RiPPs	NA	NA	f__Enterobacteriaceae (UID5054)	223	874	303	100	0.3	0	5133915	0	124	124	250875	250875	41402	41402	623187	623187	53.5	3.49	86.15	11	4754	0	871	3	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea ananatis
USHLN280	4088	contig00004	contig00004 len=417777 cov=33.6 corr=0 origname=NODE_4_length_417777_cov_33.631888_pilon sw=shovill-spades/1.1.0 date=20221107	thiopeptide	RiPPs	NA	NA	f__Enterobacteriaceae (UID5054)	223	874	303	100	0.3	0	5133552	0	128	128	280176	280176	40105	40105	575953	575953	53.5	3.41	86.16	11	4762	0	871	3	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea ananatis
USHLN281	4088	contig00004	contig00004 len=486171 cov=43.0 corr=0 origname=NODE_4_length_486171_cov_43.033070_pilon sw=shovill-spades/1.1.0 date=20221107	thiopeptide	RiPPs	NA	NA	f__Enterobacteriaceae (UID5054)	223	876	305	100	0.2	0	4837878	0	49	49	486171	486171	98732	98732	845036	845036	56.7	4.3	87.72	11	4445	0	874	2	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Erwinia	Erwinia aphidicola
