BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0002476	BGC0002476	Escherichia coli str. K-12 substr. MG1655, complete genome		Others	Escherichia coli str. K-12 substr. MG1655	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia
BGC0002482	BGC0002482	Symphyonema bifilamentata 97.28 tjipanazole biosynthetic gene cluster, complete sequence	indole	Others	Symphyonema bifilamentata 97.28	Bacteria,Cyanobacteria,Nostocales,Symphyonemataceae,Symphyonema,Symphyonema bifilamentata
BGC0002487	BGC0002487	Staphylococcus aureus subsp. aureus Mu50 DNA, complete genome		Others	Staphylococcus aureus subsp. aureus Mu50	Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
BGC0002488	BGC0002488	Paenibacillus mucilaginosus KNP414, complete genome		Others	Paenibacillus mucilaginosus KNP414	Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
BGC0002489	BGC0002489	Pseudomonas aeruginosa PAO1, complete genome		Others	Pseudomonas aeruginosa PAO1	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0002490	BGC0002490	Yersinia pestis CO92 complete genome		Others	Yersinia pestis CO92	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia
BGC0002493	BGC0002493	Paracoccus denitrificans PD1222 chromosome 1, complete sequence		Others	Paracoccus denitrificans PD1222	Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus
BGC0002494	BGC0002494	Vibrio cholerae vibriobactin gene cluster, complete sequence		Others	Vibrio cholerae	Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio
BGC0002496	BGC0002496	Serratia plymuthica strain V4 genome		Others	Serratia plymuthica	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia
BGC0002499	BGC0002499	Streptomyces achromogenes subsp. streptozoticus enteromycin carboxamide biosynthetic gene cluster, complete sequence		Others	Streptomyces achromogenes subsp. streptozoticus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002508	BGC0002508	Streptomyces pathocidini strain CGMCC4.1633 8-azg biosynthetic gene cluster, complete sequence		Others	Streptomyces pathocidini	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002510	BGC0002510	Streptomyces sp. strain OUCT-12 sap gene cluster, complete sequence	ladderane.arylpolyene	Others	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002527	BGC0002527	Azotobacter vinelandii CA, complete genome	siderophore	Others	Azotobacter vinelandii CA	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Azotobacter
BGC0002530	BGC0002530	Brucella melitensis biovar Abortus 2308 chromosome II, complete sequence, strain 2308		Others	Brucella abortus 2308	Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Brucellaceae,Brucella/Ochrobactrum group,Brucella
BGC0002531	BGC0002531	Burkholderia ambifaria AMMD chromosome 1, complete sequence		Others	Burkholderia ambifaria AMMD	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cepacia complex
BGC0002536	BGC0002536	Kitasatospora azatica KCTC 9699 BR98DRAFT_unitig_0_quiver.3_C, whole genome shotgun sequence		Others	Kitasatospora azatica KCTC 9699	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora
BGC0002547	BGC0002547	Streptomyces youssoufiensis strain OUC6819 youssoufenes biosynthetic gene cluster, complete sequence	arylpolyene	Others	Streptomyces youssoufiensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002550	BGC0002550	Streptomyces olivaceus strain SCSIO T05 lobophorin biosynthetic gene cluster, complete sequence	T1PKS.oligosaccharide	Others	Streptomyces olivaceus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002553	BGC0002553	Rathayibacter iranicus strain FH176 tunicamycin gene cluster, complete sequence	nucleoside	Others	Rathayibacter iranicus	Bacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter
BGC0002561	BGC0002561	Streptomyces sp. strain NA04227 arabinose ABC transporter permease, hypothetical protein, and RNA polymerase subunit sigma genes, complete cds; spz gene cluster, complete sequence; and YdcF family protein and N-acetyltransferase genes, complete cds	T3PKS.phenazine	Others	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002566	BGC0002566	Amycolatopsis japonica strain MG417-CF17, complete genome		Others	Amycolatopsis japonica	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis japonica group
BGC0002567	BGC0002567	Streptomyces sp. MA5143a genome assembly, contig: 5132a_contig8, whole genome shotgun sequence		Others	Streptomyces sp. MA5143a	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002568	BGC0002568	Streptomyces scabiei 87.22 complete genome		Others	Streptomyces scabiei 87.22	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002571	BGC0002571	Pseudomonas syringae pv. tomato str. DC3000, complete sequence		Others	Pseudomonas syringae pv. tomato str. DC3000	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0002573	BGC0002573	Streptomyces mozunensis strain MK-23 phosphoramidon gene cluster, complete sequence; and TalB (talB) gene, complete cds	other	Others	Streptomyces mozunensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002578	BGC0002578	Streptomyces venezuelae ATCC 10712 complete genome	butyrolactone	Others	Streptomyces venezuelae ATCC 10712	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002591	BGC0002591	Streptomyces sp. strain NA04227 aurachin biosynthetic gene cluster, complete sequence	terpene.ladderane	Others	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002603	BGC0002603	Aspergillus versicolor 0312 biosynthetic gene cluster of chevalone E and its oxidized derivatives, complete sequence	terpene.T1PKS	Others	Aspergillus versicolor	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Nidulantes
BGC0002604	BGC0002604	Aspergillus felis 0260 DNA, sartorypyrone A biosynthetic gene cluster, complete sequence	terpene.T1PKS	Others	Aspergillus felis	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0002608	BGC0002608	Aspergillus steynii culture CBS:112.812 ochratoxin A biosynthetic gene cluster, complete sequence		Others	Aspergillus steynii	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0002609	BGC0002609	Aspergillus welwitschiae strain ITEM 7468 ochratoxin biosynthetic gene cluster, complete sequence		Others	Aspergillus welwitschiae	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0002610	BGC0002610	Aspergillus stellatus DNA, stellatic acid biosynthetic gene cluster, complete sequence, strain: NBRC 32302		Others	Aspergillus stellatus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0002611	BGC0002611	Aspergillus mulundensis strain Y-30462 putative mulundocandin biosynthetic gene cluster, partial sequence; aconitase (htyD) gene, partial cds; and isopropyl malate dehydrogenase (htyC), non-heme iron a-ketoglutarate dependent dioxygenase, cytochrome P450, AMP-dependent CoA ligase, and non-heme iron a-ketoglutarate dependent dioxygenase genes, complete cds	NRPS.betalactone	Others	Aspergillus mulundensis	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0002614	BGC0002614	Penicillium shearii IFM 42152 DNA, diterpenoid pyrones biosynthesis gene cluster	terpene.T1PKS	Others	Penicillium shearii	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0002618	BGC0002618	Penicillium crustosum strain PN2402 penitremane gene cluster, partial sequence	NRPS.indole.terpene	Others	Penicillium crustosum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0002620	BGC0002620	Fulvivirga marina strain 29W222 fulvivirgamide biosynthetic gene cluster, complete sequence	siderophore	Others	Fulvivirga marina	Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Fulvivirgaceae,Fulvivirga
BGC0002621	BGC0002621	Streptomyces angustmyceticus strain JCM 4053 angustmycin biosynthetic gene cluster, complete sequence		Others	Streptomyces angustmyceticus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002622	BGC0002622	Oryza sativa Japonica Group DNA, chromosome 9, cultivar: Nipponbare, complete sequence		Others	Oryza sativa Japonica Group	Eukaryota,Viridiplantae,Streptophyta,Embryophyta,Tracheophyta,Spermatophyta,Magnoliopsida,Liliopsida,Poales,Poaceae,BOP clade,Oryzoideae,Oryzeae,Oryzinae,Oryza,Oryza sativa
BGC0002630	BGC0002630	Lysobacter antibioticus strain 76 chromosome, complete genome		Others	Lysobacter antibioticus	Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter
BGC0002631	BGC0002631	Pyxidicoccus fallax bytAOZ operon operon, complete sequence		Others	Pyxidicoccus fallax	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Pyxidicoccus
BGC0002633	BGC0002633	Leptolyngbya sp. PCC 7376, complete genome	siderophore	Others	Leptolyngbya sp. PCC 7376	Bacteria,Cyanobacteria,Pseudanabaenales,Leptolyngbyaceae,Leptolyngbya
BGC0002636	BGC0002636	Streptomyces sp. strain ID63040 aklanonic acid methyltransferase (dnrC), putative HTH-type transcriptional regulator (DICBBHBG_00002), phenyloxazoline synthase (mbtB), 3-oxoacyl-[acyl-carrier-protein] synthase 3 (fabH), response regulator MprA (mprA), phenazine biosynthesis protein PhzB 2 (phzB2), phospho-2-dehydro-3-deoxyheptonate aldolase (aroH), phenazine biosynthesis protein PhzD (phzD), anthranilate synthase component 1, pyocyanine specific (phnA), trans-2,3-dihydro-3-hydroxyanthranilate isomerase (phzF), phenazine biosynthesis protein PhzG (phzG), tyrocidine synthase 3 (tycC), mitomycin radical oxidase (mcrA), hypothetical protein (DICBBHBG_00014), hypothetical protein (DICBBHBG_00015), hypothetical protein (DICBBHBG_00016), s-adenosylmethionine synthase (metK), adenosine kinase (adoK), 5,10-methylenetetrahydrofolate reductase (metF), linear gramicidin synthase subunit B (lgrB), phthiocerol synthesis polyketide synthase type I PpsE (ppsE_1), thioesterase PikA5 (pikAV), aldo-keto reductase IolS (iolS), phthiocerol/phenolphthiocerol synthesis polyketide synthase type I PpsE (ppsE_2), crotonyl-CoA reductase (ccr), long-chain-fatty-acid--AMP ligase FadD26 (DICBBHBG_00026), HTH-type transcriptional regulator GltC (gltC), cytochrome bd ubiquinol oxidase subunit 1 (cydA), and cytochrome bd-I ubiquinol oxidase subunit 2 (cydB) genes, complete cds	PKS-like.T1PKS.phenazine	Others	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002642	BGC0002642	Streptomyces cattleya DSM 46488, complete genome	butyrolactone.T1PKS.NRPS-like	Others	Streptomyces cattleya NRRL 8057 = DSM 46488	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002643	BGC0002643	Aetokthonos hydrillicola Thurmond2011 AETX gene cluster, complete sequence		Others	Aetokthonos hydrillicola Thurmond2011	Bacteria,Cyanobacteria,Nostocales,Hapalosiphonaceae,Aetokthonos
BGC0002644	BGC0002644	Chondria armata rad1 domoic acid biosynthetic gene cluster, complete sequence		Others	Chondria armata	Eukaryota,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Ceramiales,Rhodomelaceae,Chondrieae,Chondria
BGC0002645	BGC0002645	Pseudomonas aeruginosa PAO1, complete genome		Others	Pseudomonas aeruginosa PAO1	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0002646	BGC0002646	Aspergillus hancockii strain FRR 3425 scaffold_5, whole genome shotgun sequence	T1PKS.indole	Others	Aspergillus hancockii	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0002647	BGC0002647	Massilia sp. NR 4-1, complete genome		Others	Massilia sp. NR 4-1	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia group,Massilia
BGC0002648	BGC0002648	Shewanella sp. N2AIL NODE_1_length_367280_cov_46.221390, whole genome shotgun sequence	PUFA.hglE-KS	Others	Shewanella sp. N2AIL	Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella
BGC0002656	BGC0002656	Streptacidiphilus oryzae TH49 BS73DRAFT_unitig_0_quiver.4_C, whole genome shotgun sequence		Others	Streptacidiphilus oryzae TH49	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptacidiphilus
BGC0002657	BGC0002657	Streptomyces spectabilis strain ATCC 27465 chromosome, complete genome		Others	Streptomyces spectabilis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002659	BGC0002659	Halomonas anticariensis FP35 = DSM 16096 genomic scaffold Scaffold3, whole genome shotgun sequence		Others	Halomonas anticariensis FP35 = DSM 16096	Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas
BGC0002662	BGC0002662	Lentzea flaviverrucosa strain DSM 44664 Ga0244493_101, whole genome shotgun sequence		Others	Lentzea flaviverrucosa	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Lentzea
BGC0002666	BGC0002666	Streptomyces sp. MA37 legonmycins biosynthesis gene cluster, complete sequence	NRPS.NRPS-like.terpene	Others	Streptomyces sp. MA37	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002670	BGC0002670	Fusarium oxysporum f. sp. lycopersici 4287 chromosome 8, whole genome shotgun sequence		Others	Fusarium oxysporum f. sp. lycopersici 4287	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum species complex
BGC0002674	BGC0002674	Enterococcus faecalis enfT, enfA49, enfB, enfC, enfI genes for ABC transporter, enterocin F4-9 precursor, hypothetical protein, glycosyltransferase, bacteriocin immunity protein, complete cds, strain: F4-9		Others	Enterococcus faecalis	Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus
BGC0002676	BGC0002676	Streptomyces anulatus strain VUW1 chromosome, complete genome	NRPS.T1PKS.ladderane.arylpolyene	Others	Streptomyces anulatus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002681	BGC0002681	Francisella tularensis subsp. tularensis SCHU S4 complete genome	siderophore	Others	Francisella tularensis subsp. tularensis SCHU S4	Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella
BGC0002682	BGC0002682	Vibrio mimicus matC, matD, matB, iucA, iucB, iucC, iucD, iutA genes and methyl accepting chemotaxis gene, complete cds	siderophore	Others	Vibrio mimicus	Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio
BGC0002683	BGC0002683	Nostoc sp. PCC 7120 DNA, complete genome	siderophore	Others	Nostoc sp. PCC 7120 = FACHB-418	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Nostoc
BGC0002690	BGC0002690	Verrucosispora sp. FIM060022 scaffold11, whole genome shotgun sequence	siderophore	Others	Verrucosispora sp. FIM060022	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Verrucosispora,unclassified Verrucosispora
BGC0002692	BGC0002692	Kribbella speibonae strain SK5 662.SK5.1-2-SK5.00002, whole genome shotgun sequence	siderophore	Others	Kribbella speibonae	Bacteria,Actinobacteria,Propionibacteriales,Kribbellaceae,Kribbella
BGC0002694	BGC0002694	Phaeobacter inhibens 2.10 plasmid pPGA2_95, complete sequence	siderophore	Others	Phaeobacter inhibens 2.10	Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Phaeobacter
BGC0002711	BGC0002711	Nostoc punctiforme PCC 73102 strain ATCC 29133 chromosome, complete genome		Others	Nostoc punctiforme PCC 73102	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Nostoc
BGC0002721	BGC0002721	Hordeum vulgare subsp. vulgare chromosome 1H, MorexV3_pseudomolecules_assembly, whole genome shotgun sequence		Others	Hordeum vulgare subsp. vulgare	Eukaryota,Viridiplantae,Streptophyta,Embryophyta,Tracheophyta,Spermatophyta,Magnoliopsida,Liliopsida,Poales,Poaceae,BOP clade,Pooideae,Triticodae,Triticeae,Hordeinae,Hordeum
BGC0002722	BGC0002722	Solanum tuberosum cultivar DM 1-3 516 R44 unplaced genomic scaffold, SolTub_3.0 scf00140, whole genome shotgun sequence		Others	Solanum tuberosum	Eukaryota,Viridiplantae,Streptophyta,Embryophyta,Tracheophyta,Spermatophyta,Magnoliopsida,eudicotyledons,Gunneridae,Pentapetalae,asterids,lamiids,Solanales,Solanaceae,Solanoideae,Solaneae,Solanum
BGC0002725	BGC0002725	Streptomyces prunicolor NBRC 13075, whole genome shotgun sequence		Others	Streptomyces prunicolor NBRC 13075	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002733	BGC0002733	Burkholderia gladioli strain Lv-StA LvStA_2, whole genome shotgun sequence		Others	Burkholderia gladioli	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
BGC0002736	BGC0002736	Aspergillus terreus NIH2624 scaffold_4 genomic scaffold, whole genome shotgun sequence		Others	Aspergillus terreus NIH2624	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0002746	BGC0002746	Dendrothele bispora CBS 962.96 unplaced genomic scaffold K435scaffold_621, whole genome shotgun sequence		Others	Dendrothele bispora CBS 962.96	Eukaryota,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Agaricales incertae sedis,Dendrothele
contig00001.region001	contig00001	contig00001 len=1328501 cov=32.6 corr=0 origname=NODE_1_length_1328501_cov_32.611403_pilon sw=shovill-spades/1.1.0 date=20220812	phosphonate	Others		
contig00001.region005	contig00001	contig00001 len=2074412 cov=28.7 corr=0 origname=NODE_1_length_2074412_cov_28.672675_pilon sw=shovill-spades/1.1.0 date=20220627	hserlactone	Others		
contig00002.region001	contig00002	contig00002 len=928708 cov=43.8 corr=0 origname=NODE_2_length_928708_cov_43.750674_pilon sw=shovill-spades/1.1.0 date=20220812	resorcinol	Others		
contig00002.region004	contig00002	contig00002 len=936865 cov=38.2 corr=0 origname=NODE_2_length_936865_cov_38.233767_pilon sw=shovill-spades/1.1.0 date=20220829	betalactone	Others		
contig00002.region005	contig00002	contig00002 len=1018726 cov=47.4 corr=0 origname=NODE_2_length_1018726_cov_47.393116_pilon sw=shovill-spades/1.1.0 date=20220823	butyrolactone	Others		
